Id,Group,Exam,MCQ_1,MCQ_2,MCQ_3,MCQ_4,MCQ_5,MCQ_6,MCQ_7,MCQ_8,MCQ_9,MCQ_10,Online_MCQ_1,Online_MCQ_2,Online_MCQ_3,Online_MCQ_4,Online_MCQ_5,Online_MCQ_6,Online_MCQ_7,Online_MCQ_8,Online_MCQ_9,Online_MCQ_10,Online_MCQ_11,Online_MCQ_12,Online_MCQ_13,Online_MCQ_14,Online_MCQ_15,Online_MCQ_16,Online_MCQ_17,Online_MCQ_18,Online_MCQ_19
295,grp_1,12,NA,18.461538461538463,20,11.764705882352942,18.461538461538463,16,17.77777777777778,10.588235294117647,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
449,grp_2,2,10,12.307692307692308,18.18181818181818,9.411764705882353,13.846153846153847,16,11.11111111111111,20,7.5,15.555555555555555,20,11.67,10.91,NA,NA,20,NA,NA,6.67,NA,14.29,13.33,0,20,4,10,20,NA,16.67
408,grp_19,6.5,10,9.230769230769232,16.363636363636363,4.705882352941177,12.307692307692308,12,11.11111111111111,6.470588235294118,5,NA,12.86,8.33,16.36,20,0,15,0,7.27,13.33,3.33,17.14,13.33,NA,15,NA,20,13.33,NA,13.33
434,grp_1,11.5,NA,15.384615384615385,16.363636363636363,12.941176470588236,NA,12,6.666666666666666,NA,17.5,11.11111111111111,20,NA,NA,NA,NA,20,NA,NA,20,NA,NA,20,NA,20,NA,NA,NA,NA,16.67
51,grp_6,8,10,18.461538461538463,18.18181818181818,15.294117647058822,12.307692307692308,16,15.555555555555555,20,NA,17.77777777777778,20,18.33,20,NA,NA,15,NA,NA,20,13.33,14.29,20,13.33,15,4,20,20,NA,20
318,grp_23,15,13.333333333333332,16.923076923076923,20,20,20,20,20,20,15,20,20,NA,NA,20,20,NA,0,13.64,NA,NA,20,20,13.33,20,12,20,20,20,20
21,grp_14,9,8.333333333333334,9.230769230769232,5.454545454545454,4.705882352941177,12.307692307692308,16,11.11111111111111,12.941176470588236,11.25,13.333333333333332,NA,NA,NA,0,10,20,0,0.91,13.33,NA,14.29,20,16.67,15,NA,20,10,10,16.67
83,grp_23,4,13.333333333333332,12.307692307692308,14.545454545454547,7.058823529411765,16.923076923076923,16,15.555555555555555,20,10,20,NA,16.67,18.18,NA,NA,NA,NA,NA,20,NA,17.14,20,NA,20,NA,NA,NA,NA,20
570,grp_17,7,0,12.307692307692308,13.636363636363635,20,20,20,20,0,10,20,15.71,NA,NA,NA,NA,NA,NA,NA,13.33,10,17.14,NA,NA,NA,NA,NA,NA,NA,13.33
432,grp_17,NA,13.333333333333332,0,NA,2.3529411764705883,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,grp_4,10.5,11.666666666666668,12.307692307692308,16.363636363636363,9.411764705882353,16.923076923076923,20,20,20,15,15.555555555555555,20,15,14.55,20,10,20,0,NA,6.67,20,17.14,20,6.67,20,0,20,20,20,20
420,grp_10,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,grp_11,1,11.666666666666668,9.230769230769232,5.454545454545454,5.882352941176471,9.230769230769232,4,0,1.1764705882352942,0,4.444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,grp_5,2.5,6.666666666666666,12.307692307692308,10.909090909090908,3.5294117647058827,9.230769230769232,16,8.88888888888889,10.588235294117647,0,NA,NA,NA,9.09,NA,NA,20,NA,NA,6.67,NA,8.57,13.33,NA,15,NA,16.67,NA,NA,10
399,grp_23,0.5,5,12.307692307692308,3.6363636363636367,8.235294117647058,12.307692307692308,16,15.555555555555555,11.764705882352942,10,15.555555555555555,12.86,NA,12.73,10,17.5,20,5,NA,13.33,3.33,NA,13.33,NA,NA,0,10,NA,10,16.67
386,grp_3,15,10,20,20,15.294117647058822,20,20,20,20,17.5,20,20,18.33,20,NA,12.5,20,15,19.09,20,10,20,20,20,20,16,20,20,NA,20
145,grp_23,7,13.333333333333332,16.923076923076923,18.18181818181818,17.647058823529413,20,20,15.555555555555555,20,18.75,17.77777777777778,NA,15,14.55,NA,NA,20,NA,NA,13.33,16.67,17.14,20,16.67,15,NA,16.67,20,NA,16.67
476,grp_8,10,11.666666666666668,16.923076923076923,18.18181818181818,15.294117647058822,20,20,20,20,2.5,17.77777777777778,20,18.33,20,NA,NA,15,NA,13.64,20,13.33,17.14,13.33,20,20,16,20,20,NA,13.33
328,grp_16,9,8.333333333333334,16.923076923076923,10,4.705882352941177,7.6923076923076925,20,8.88888888888889,15.294117647058822,7.5,13.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,grp_23,2,6.666666666666666,15.384615384615385,5.454545454545454,5.882352941176471,4.615384615384616,12,5.555555555555555,1.1764705882352942,3.75,6.666666666666666,10,15,NA,NA,NA,20,NA,NA,13.33,6.67,NA,20,NA,NA,NA,16.67,NA,NA,NA
9,grp_15,2,8.333333333333334,13.846153846153847,5.454545454545454,9.411764705882353,10.769230769230768,20,2.2222222222222223,7.647058823529411,0,6.666666666666666,15.71,13.33,12.73,NA,NA,15,NA,NA,13.33,NA,20,13.33,6.67,20,0,16.67,10,NA,10
568,grp_18,2.5,10,7.6923076923076925,7.272727272727273,7.058823529411765,0,8,0,NA,0,NA,NA,NA,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
657,grp_1,3,13.333333333333332,NA,14.545454545454547,NA,4.615384615384616,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,grp_11,10,13.333333333333332,20,12.727272727272727,8.235294117647058,20,20,20,18.823529411764707,15,17.77777777777778,20,18.33,20,15,17.5,20,0,11.82,20,16.67,20,20,10,20,4,20,20,20,20
580,grp_13,3,5,12.307692307692308,18.18181818181818,5.882352941176471,18.461538461538463,16,11.11111111111111,12.941176470588236,20,20,20,NA,NA,NA,NA,20,NA,6.36,NA,NA,14.29,13.33,13.33,NA,12,6.67,10,NA,13.33
219,grp_13,4.5,3.333333333333333,15.384615384615385,14.545454545454547,15.294117647058822,20,16,20,10,5,15.555555555555555,12.86,15,14.55,NA,NA,NA,NA,4.55,NA,NA,20,20,3.33,NA,NA,NA,NA,NA,16.67
415,grp_7,4,1.6666666666666665,7.6923076923076925,1.8181818181818183,5.882352941176471,7.6923076923076925,20,6.666666666666666,6.470588235294118,1.25,11.11111111111111,NA,10,NA,0,0,NA,15,4.55,NA,NA,14.29,NA,3.33,10,4,NA,6.67,20,NA
550,grp_19,9,6.666666666666666,16.923076923076923,14.545454545454547,10.588235294117647,12.307692307692308,16,8.88888888888889,20,5,NA,11.43,NA,12.73,15,5,0,0,2.73,20,6.67,NA,20,NA,15,NA,10,10,NA,3.33
334,grp_4,9,13.333333333333332,18.461538461538463,20,7.058823529411765,16.923076923076923,20,20,14.11764705882353,17.5,20,NA,20,NA,NA,NA,20,NA,NA,6.67,NA,20,20,NA,NA,8,16.67,16.67,NA,16.67
316,grp_20,0,5,4.615384615384616,1.8181818181818183,5.882352941176471,9.230769230769232,8,2.2222222222222223,0,0,NA,15.71,NA,7.27,NA,NA,15,NA,NA,6.67,6.67,17.14,6.67,NA,15,NA,6.67,6.67,NA,6.67
65,grp_11,2.5,11.666666666666668,15.384615384615385,12.727272727272727,12.941176470588236,13.846153846153847,20,11.11111111111111,15.294117647058822,NA,11.11111111111111,12.86,20,14.55,NA,NA,10,NA,NA,13.33,13.33,20,20,3.33,20,NA,13.33,NA,NA,20
92,grp_9,9,5,16.923076923076923,12.727272727272727,9.411764705882353,15.384615384615385,16,11.11111111111111,5.882352941176471,10,NA,17.14,13.33,16.36,15,5,20,0,3.64,13.33,NA,17.14,20,3.33,15,4,20,20,15,20
81,grp_24,3,3.333333333333333,9.230769230769232,18.18181818181818,8.235294117647058,9.230769230769232,20,17.77777777777778,20,5,20,20,13.33,12.73,20,2.5,20,0,10,20,10,17.14,13.33,13.33,20,16,16.67,20,20,10
704,grp_23,NA,0,0,0,5.882352941176471,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,grp_13,3,6.666666666666666,10.769230769230768,11.818181818181818,NA,16.923076923076923,20,13.333333333333332,20,17.5,20,14.29,1.67,NA,NA,0,NA,0,16.36,13.33,NA,17.14,13.33,16.67,15,4,NA,NA,10,13.33
13,grp_20,3,10,9.230769230769232,9.09090909090909,11.764705882352942,7.6923076923076925,20,11.11111111111111,15.294117647058822,7.5,13.333333333333332,14.29,18.33,16.36,0,10,20,0,13.64,20,16.67,14.29,20,6.67,20,12,20,20,5,10
450,grp_4,4,-1.6666666666666665,16.923076923076923,12.727272727272727,8.235294117647058,18.461538461538463,20,17.77777777777778,20,17.5,13.333333333333332,20,20,16.36,NA,5,20,NA,5.45,20,16.67,20,20,13.33,20,12,20,10,NA,13.33
604,grp_24,10,6.666666666666666,15.384615384615385,12.727272727272727,9.411764705882353,15.384615384615385,20,6.666666666666666,NA,0,17.77777777777778,17.14,16.67,16.36,NA,NA,15,NA,NA,13.33,NA,17.14,20,6.67,20,16,NA,NA,NA,13.33
676,grp_3,4,6.666666666666666,10.769230769230768,18.18181818181818,4.705882352941177,7.6923076923076925,NA,15.555555555555555,18.823529411764707,10,17.77777777777778,20,15,14.55,20,NA,20,0,13.64,13.33,6.67,14.29,13.33,13.33,15,12,13.33,13.33,20,16.67
453,grp_3,17,10,16.923076923076923,14.545454545454547,8.235294117647058,16.923076923076923,20,15.555555555555555,20,17.5,20,20,NA,18.18,20,12.5,20,0,NA,20,13.33,8.57,20,16.67,15,16,16.67,20,20,20
429,grp_13,1,13.333333333333332,16.923076923076923,15.454545454545453,9.411764705882353,13.846153846153847,20,17.77777777777778,20,13.75,13.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,grp_24,3,6.666666666666666,13.846153846153847,4.545454545454545,4.705882352941177,0,12,2.2222222222222223,0,0,6.666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,grp_3,5,8.333333333333334,10.769230769230768,14.545454545454547,10.588235294117647,7.6923076923076925,20,11.11111111111111,20,5,17.77777777777778,14.29,NA,10.91,NA,NA,20,NA,NA,20,NA,14.29,13.33,3.33,20,NA,10,13.33,NA,20
359,grp_3,9,6.666666666666666,10.769230769230768,16.363636363636363,12.941176470588236,16.923076923076923,12,13.333333333333332,11.764705882352942,15,20,12.86,NA,NA,NA,10,20,0,11.82,20,NA,8.57,13.33,0,NA,NA,10,16.67,NA,16.67
151,grp_23,10.5,11.666666666666668,13.846153846153847,12.727272727272727,NA,12.307692307692308,12,13.333333333333332,16.470588235294116,12.5,15.555555555555555,15.71,NA,12.73,20,7.5,NA,0,8.18,NA,NA,11.43,13.33,6.67,20,4,6.67,16.67,15,16.67
589,grp_14,4,0,12.307692307692308,8.181818181818182,2.3529411764705883,12.307692307692308,16,15.555555555555555,12.941176470588236,12.5,11.11111111111111,11.43,10,NA,NA,10,NA,NA,0.91,NA,NA,NA,6.67,6.67,10,4,10,6.67,NA,16.67
564,grp_18,10,6.666666666666666,15.384615384615385,9.09090909090909,10.588235294117647,16.923076923076923,16,8.88888888888889,17.647058823529413,10,NA,14.29,NA,NA,5,12.5,NA,0,1.82,NA,NA,11.43,20,NA,NA,NA,NA,NA,15,10
58,grp_2,11,8.333333333333334,16.923076923076923,16.363636363636363,10.588235294117647,9.230769230769232,16,6.666666666666666,10.588235294117647,0,11.11111111111111,12.86,13.33,16.36,NA,0,20,NA,4.55,NA,NA,11.43,20,10,20,4,13.33,10,NA,NA
459,grp_12,5.5,6.666666666666666,15.384615384615385,12.727272727272727,NA,10.769230769230768,20,NA,NA,NA,NA,20,20,16.36,15,5,10,0,NA,6.67,13.33,17.14,20,NA,NA,NA,NA,NA,0,13.33
229,grp_7,16,15,16.923076923076923,18.18181818181818,12.941176470588236,16.923076923076923,20,17.77777777777778,15.294117647058822,17.5,15.555555555555555,20,NA,18.18,NA,5,15,0,10,20,NA,20,13.33,20,20,8,20,20,NA,13.33
300,grp_21,19,15,18.461538461538463,16.363636363636363,20,20,20,13.333333333333332,20,15,20,12.86,16.67,20,NA,NA,20,20,15.45,20,NA,17.14,NA,16.67,20,12,20,20,20,NA
152,grp_14,1,3.333333333333333,10.769230769230768,9.09090909090909,2.3529411764705883,6.153846153846154,16,13.333333333333332,0,10,4.444444444444445,12.86,16.67,14.55,NA,NA,10,NA,NA,6.67,NA,20,20,NA,NA,NA,16.67,NA,NA,16.67
716,grp_18,NA,18.333333333333332,12.307692307692308,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,grp_3,9.5,8.333333333333334,15.384615384615385,18.18181818181818,12.941176470588236,20,20,20,20,17.5,20,20,18.33,18.18,20,NA,20,20,20,20,16.67,20,20,20,20,8,20,20,20,20
99,grp_5,2,10,13.846153846153847,16.363636363636363,11.764705882352942,9.230769230769232,0,11.11111111111111,10.588235294117647,0,NA,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA,17.14,20,NA,NA,NA,6.67,13.33,NA,3.33
270,grp_1,6.5,15,12.307692307692308,10.909090909090908,4.705882352941177,12.307692307692308,16,6.666666666666666,5.882352941176471,5,8.88888888888889,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA
44,grp_17,9.5,1.6666666666666665,9.230769230769232,18.18181818181818,12.941176470588236,15.384615384615385,0,13.333333333333332,20,17.5,15.555555555555555,NA,10,NA,10,2.5,10,NA,3.64,NA,NA,2.86,13.33,10,15,4,NA,NA,15,NA
34,grp_10,NA,11.666666666666668,15.384615384615385,NA,15.294117647058822,15.384615384615385,12,8.88888888888889,NA,5,6.666666666666666,NA,10,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA
641,grp_14,2.5,1.6666666666666665,13.846153846153847,1.8181818181818183,4.705882352941177,7.6923076923076925,16,2.2222222222222223,4.705882352941177,2.5,8.88888888888889,20,13.33,10.91,NA,5,10,NA,NA,13.33,0,14.29,13.33,6.67,10,NA,16.67,10,NA,10
636,grp_6,6,3.333333333333333,15.384615384615385,10.909090909090908,7.058823529411765,15.384615384615385,20,17.77777777777778,20,15,NA,15.71,11.67,NA,0,0,NA,0,15.45,NA,NA,17.14,20,6.67,20,NA,20,20,15,20
246,grp_11,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,grp_2,2.5,5,18.461538461538463,5.454545454545454,8.235294117647058,7.6923076923076925,12,6.666666666666666,16.470588235294116,7.5,8.88888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,20,20,NA,NA
395,grp_22,4,10,15.384615384615385,16.363636363636363,4.705882352941177,12.307692307692308,16,11.11111111111111,0,2.5,NA,15.71,NA,7.27,NA,NA,10,NA,NA,13.33,13.33,NA,20,NA,15,NA,10,16.67,NA,6.67
424,grp_5,6,11.666666666666668,13.846153846153847,12.727272727272727,11.764705882352942,15.384615384615385,20,8.88888888888889,NA,NA,NA,15.71,NA,NA,NA,NA,NA,NA,NA,6.67,NA,11.43,20,NA,10,NA,NA,NA,NA,20
167,grp_23,4,11.666666666666668,12.307692307692308,10,7.058823529411765,16.923076923076923,20,15.555555555555555,17.058823529411764,13.75,17.77777777777778,NA,15,10.91,NA,2.5,20,0,1.82,20,3.33,17.14,20,3.33,15,16,10,16.67,15,20
694,grp_2,11.5,5,20,12.727272727272727,12.941176470588236,15.384615384615385,20,13.333333333333332,12.941176470588236,10,8.88888888888889,15.71,16.67,20,NA,NA,20,NA,NA,20,20,17.14,20,16.67,20,4,20,20,NA,16.67
510,grp_20,8,13.333333333333332,16.923076923076923,16.363636363636363,5.882352941176471,9.230769230769232,8,15.555555555555555,7.058823529411765,17.5,13.333333333333332,20,18.33,20,20,7.5,20,20,10,20,13.33,20,20,20,20,16,20,20,20,16.67
468,grp_14,7,11.666666666666668,18.461538461538463,20,17.647058823529413,20,20,17.77777777777778,15.294117647058822,15,NA,NA,NA,NA,NA,NA,20,NA,18.18,13.33,NA,17.14,NA,NA,20,NA,NA,NA,NA,NA
535,grp_22,4,5,13.846153846153847,14.545454545454547,12.941176470588236,6.153846153846154,12,4.444444444444445,5.882352941176471,2.5,NA,NA,NA,7.27,NA,NA,20,NA,NA,NA,NA,17.14,20,NA,20,NA,13.33,16.67,NA,13.33
480,grp_7,10,8.333333333333334,16.923076923076923,18.18181818181818,9.411764705882353,15.384615384615385,20,17.77777777777778,20,12.5,6.666666666666666,12.86,NA,NA,5,NA,NA,0,0,NA,NA,NA,6.67,0,10,0,3.33,6.67,0,16.67
209,grp_20,6.5,11.666666666666668,13.846153846153847,7.272727272727273,3.5294117647058827,16.923076923076923,20,11.11111111111111,16.470588235294116,15,20,NA,NA,NA,NA,2.5,20,NA,2.73,13.33,NA,NA,20,16.67,20,16,20,20,NA,16.67
72,grp_5,4,6.666666666666666,15.384615384615385,16.363636363636363,0,16.923076923076923,16,15.555555555555555,7.058823529411765,12.5,NA,5.71,11.67,NA,NA,NA,NA,NA,NA,NA,NA,11.43,NA,NA,20,NA,NA,NA,NA,NA
302,grp_14,6.5,NA,10.769230769230768,3.6363636363636367,9.411764705882353,15.384615384615385,20,20,10.588235294117647,15,11.11111111111111,20,16.67,14.55,NA,NA,NA,NA,NA,NA,NA,20,20,3.33,15,4,20,NA,NA,20
651,grp_21,16,8.333333333333334,20,18.18181818181818,12.941176470588236,15.384615384615385,8,11.11111111111111,20,17.5,17.77777777777778,20,18.33,NA,15,12.5,NA,0,3.64,NA,NA,NA,13.33,0,20,0,20,20,20,13.33
447,grp_7,6,NA,9.230769230769232,16.363636363636363,5.882352941176471,20,20,8.88888888888889,20,3.75,8.88888888888889,15.71,11.67,20,0,20,20,0,3.64,20,NA,17.14,20,0,20,NA,13.33,10,5,16.67
656,grp_1,10,NA,4.615384615384616,18.18181818181818,8.235294117647058,16.923076923076923,20,13.333333333333332,20,10,20,17.14,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,20,16.67,15,4,13.33,20,NA,NA
38,grp_7,7.5,10,9.230769230769232,14.545454545454547,5.882352941176471,15.384615384615385,20,15.555555555555555,14.411764705882353,1.25,17.77777777777778,NA,NA,7.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,grp_21,9,10,9.230769230769232,16.363636363636363,8.235294117647058,9.230769230769232,16,17.77777777777778,17.647058823529413,NA,NA,NA,18.33,NA,0,NA,10,0,10.91,13.33,NA,17.14,20,NA,20,NA,20,NA,0,20
137,grp_17,NA,0,16.923076923076923,16.363636363636363,0,0,0,2.2222222222222223,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,grp_12,8.5,13.333333333333332,20,18.18181818181818,4.705882352941177,16.923076923076923,20,11.11111111111111,10.588235294117647,7.5,NA,17.14,NA,NA,NA,NA,NA,NA,5.45,20,0,NA,20,0,NA,NA,NA,NA,0,20
413,grp_15,6,5,7.6923076923076925,9.09090909090909,14.11764705882353,12.307692307692308,16,15.555555555555555,5.882352941176471,7.5,17.77777777777778,12.86,20,16.36,10,2.5,20,NA,NA,13.33,13.33,20,13.33,13.33,20,8,16.67,20,15,13.33
4,grp_23,13.5,11.666666666666668,16.923076923076923,14.545454545454547,8.235294117647058,20,16,20,20,13.75,20,17.14,16.67,16.36,15,5,20,10,13.64,20,16.67,20,20,16.67,20,0,20,20,20,16.67
658,grp_17,1,3.333333333333333,12.307692307692308,11.818181818181818,9.411764705882353,18.461538461538463,20,20,15.294117647058822,12.5,20,NA,NA,9.09,NA,NA,15,NA,NA,13.33,6.67,20,20,16.67,20,16,NA,20,NA,6.67
380,grp_22,7.5,8.333333333333334,10.769230769230768,20,7.058823529411765,16.923076923076923,16,17.77777777777778,20,7.5,NA,20,18.33,20,NA,NA,15,NA,NA,20,13.33,17.14,20,6.67,15,0,20,20,NA,16.67
350,grp_5,2,5,15.384615384615385,14.545454545454547,8.235294117647058,9.230769230769232,20,11.11111111111111,20,5,NA,20,15,12.73,10,0,10,0,2.73,13.33,3.33,11.43,20,3.33,20,NA,16.67,16.67,0,16.67
70,grp_17,4,5,16.923076923076923,16.363636363636363,12.941176470588236,18.461538461538463,20,20,20,10,17.77777777777778,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
264,grp_11,8.5,10,16.923076923076923,8.181818181818182,10.588235294117647,13.846153846153847,16,15.555555555555555,3.5294117647058827,12.5,11.11111111111111,15.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.33,20,NA,16.67,6.67,NA,6.67
596,grp_21,13,5,15.384615384615385,18.18181818181818,12.941176470588236,15.384615384615385,NA,17.77777777777778,20,10,NA,15.71,NA,18.18,20,20,20,15,14.55,20,20,20,20,0,20,0,20,20,20,16.67
562,grp_7,7.5,8.333333333333334,15.384615384615385,8.181818181818182,5.882352941176471,15.384615384615385,20,17.77777777777778,15.294117647058822,12.5,13.333333333333332,17.14,NA,10.91,15,NA,NA,NA,5.45,20,16.67,14.29,13.33,3.33,20,0,16.67,6.67,15,16.67
343,grp_7,5,8.333333333333334,12.307692307692308,12.727272727272727,11.764705882352942,10.769230769230768,20,2.2222222222222223,7.058823529411765,5,6.666666666666666,NA,NA,12.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
687,grp_23,4,0,13.846153846153847,5.454545454545454,3.5294117647058827,3.076923076923077,20,11.11111111111111,9.411764705882353,10,8.88888888888889,NA,11.67,5.45,NA,NA,NA,NA,NA,20,NA,20,20,6.67,20,NA,NA,NA,NA,16.67
637,grp_9,14,6.666666666666666,18.461538461538463,18.18181818181818,14.11764705882353,18.461538461538463,20,13.333333333333332,20,10,17.77777777777778,20,15,14.55,NA,NA,20,NA,NA,20,10,17.14,20,20,20,4,20,20,NA,16.67
662,grp_9,2,10,15.384615384615385,14.545454545454547,4.705882352941177,9.230769230769232,8,0,7.058823529411765,0,13.333333333333332,14.29,8.33,14.55,NA,NA,5,NA,1.82,13.33,6.67,14.29,20,3.33,20,NA,16.67,16.67,NA,16.67
712,grp_7,1,13.333333333333332,13.846153846153847,NA,12.941176470588236,9.230769230769232,12,2.2222222222222223,10.588235294117647,2.5,8.88888888888889,NA,NA,10.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
221,grp_11,6,5,7.6923076923076925,20,9.411764705882353,9.230769230769232,12,13.333333333333332,10.588235294117647,5,17.77777777777778,15.71,NA,9.09,0,0,NA,NA,18.18,6.67,NA,NA,13.33,0,5,8,13.33,10,NA,10
431,grp_18,2,11.666666666666668,4.615384615384616,2.727272727272727,10.588235294117647,4.615384615384616,8,6.666666666666666,NA,2.5,NA,17.14,NA,NA,NA,NA,20,NA,NA,6.67,NA,11.43,20,NA,10,NA,10,16.67,NA,NA
560,grp_13,7.5,13.333333333333332,9.230769230769232,14.545454545454547,12.941176470588236,20,20,15.555555555555555,20,15,13.333333333333332,17.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.14,NA,6.67,NA,0,10,NA,NA,NA
473,grp_5,2,8.333333333333334,12.307692307692308,16.363636363636363,11.764705882352942,9.230769230769232,20,13.333333333333332,2.3529411764705883,2.5,NA,12.86,NA,NA,NA,NA,20,NA,NA,6.67,NA,NA,20,NA,NA,NA,10,13.33,NA,16.67
467,grp_6,7,13.333333333333332,13.846153846153847,13.636363636363635,10.588235294117647,10.769230769230768,16,17.77777777777778,10.588235294117647,7.5,8.88888888888889,8.57,11.67,NA,NA,NA,15,NA,NA,13.33,0,NA,20,6.67,15,4,16.67,13.33,NA,16.67
290,grp_17,2.5,8.333333333333334,NA,20,15.294117647058822,15.384615384615385,20,11.11111111111111,12.941176470588236,15,13.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,grp_18,2,16.666666666666668,16.923076923076923,9.09090909090909,17.647058823529413,NA,8,6.666666666666666,11.764705882352942,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,grp_22,11.5,16.666666666666668,15.384615384615385,14.545454545454547,11.764705882352942,16.923076923076923,20,13.333333333333332,18.823529411764707,10,NA,20,NA,12.73,15,0,20,0,8.18,20,NA,NA,20,NA,20,NA,20,20,15,20
55,grp_7,14,6.666666666666666,12.307692307692308,16.363636363636363,7.058823529411765,15.384615384615385,20,17.77777777777778,10.588235294117647,10,13.333333333333332,12.86,NA,NA,20,7.5,NA,0,10.91,NA,NA,20,6.67,6.67,15,4,10,3.33,NA,13.33
721,grp_1,11,8.333333333333334,9.230769230769232,14.545454545454547,9.411764705882353,9.230769230769232,16,17.77777777777778,15.294117647058822,5,15.555555555555555,20,16.67,14.55,20,NA,15,15,15.45,13.33,13.33,17.14,20,3.33,20,16,16.67,20,NA,16.67
654,grp_9,6,13.333333333333332,9.230769230769232,18.18181818181818,9.411764705882353,15.384615384615385,20,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,6.67,17.14,NA,NA,NA,NA,NA,NA,NA,NA
1,grp_15,5,10,13.846153846153847,12.727272727272727,4.705882352941177,12.307692307692308,16,2.2222222222222223,10.588235294117647,12.5,NA,17.14,18.33,NA,NA,0,NA,NA,NA,13.33,NA,14.29,13.33,NA,20,NA,20,20,NA,10
222,grp_12,3.5,10,10.769230769230768,14.545454545454547,9.411764705882353,18.461538461538463,20,4.444444444444445,15.294117647058822,12.5,NA,NA,11.67,NA,NA,NA,20,NA,NA,13.33,3.33,NA,NA,NA,15,NA,10,20,NA,NA
79,grp_17,14.5,11.666666666666668,18.461538461538463,16.363636363636363,14.11764705882353,16.923076923076923,20,20,20,12.5,20,20,18.33,18.18,20,NA,20,0,15.45,20,10,20,20,13.33,20,12,16.67,NA,20,20
164,grp_16,4,0,9.230769230769232,0,10.588235294117647,9.230769230769232,20,11.11111111111111,15.294117647058822,5,11.11111111111111,NA,NA,NA,NA,NA,0,NA,NA,20,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,grp_8,7,6.666666666666666,12.307692307692308,18.18181818181818,9.411764705882353,20,20,17.77777777777778,16.470588235294116,7.5,20,17.14,15,14.55,10,10,20,10,6.36,20,10,20,20,13.33,20,8,20,20,20,10
566,grp_1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,grp_19,8,8.333333333333334,3.076923076923077,18.18181818181818,9.411764705882353,10.769230769230768,12,6.666666666666666,7.647058823529411,5,NA,12.86,15,18.18,0,NA,10,0,8.18,6.67,NA,17.14,20,NA,15,NA,16.67,20,5,10
